Super1,ProdName1,Super2,ProdName2,Super3,ProdName3,ProdPrice1,ProdPrice2,ProdPrice3,ProdPath1,ProdPath2,ProdPath3
2,"AIM, CRYSTAL ΟΔΟΝΤΟΚΡΕΜΑ CRYSTAL 75 ML Είδη προσωπικής περιποίησης",0,0,3,ΥΓΕΙΑ ΟΜΟΡΦΙΑ AIM Aim Οδοντόκρεμα White System 75 ml,OOS,0,"1.47€ /ΤΕΜ
2.94€/ΤΕΜ",D:/th/129.JPG,0,D:/th/245.JPG
2,"LA VACHE QUI RIT Τηγμένο Τυρί Τυροβουτιές 140g 3+1 Δώρο Τυριά, Αλλαντικά & Delicatessen",0,0,3,ΤΥΡΟΚΟΜΙΚΑ LA VACHE QUI RIT La Vache Qui Rit Τυρί Cheddar 10 Φέτες 200 gr,OOS,0,1.98€/ΤΕΜ,D:/th/130.JPG,0,D:/th/212.JPG
2,"LA VACHE QUI RIT Τηγμένο Τυρί 16 Μερίδες 267g Τυριά, Αλλαντικά & Delicatessen",0,0,3,ΤΥΡΟΚΟΜΙΚΑ LA VACHE QUI RIT La Vache Qui Rit Τυρί Cheddar 10 Φέτες 200 gr,"€2,98",0,1.98€/ΤΕΜ,D:/th/131.JPG,0,D:/th/212.JPG
2,ΜΥΛΟΙ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ Αλεύρι Σκληρό 1kg 2+1 Δώρο 2+1 ΔΩΡΟ Βασικά τυποποιημένα τρόφιμα,0,0,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ ΜΥΛΟΙ ΑΓΙΟΥ ΓΕΩΡΓΙΟΥ Μύλοι Αγίου Γεωργίου Αλεύρι Καλαμποκιού 500 gr,"€3,36",0,0.89€/ΤΕΜ,D:/th/132.JPG,0,D:/th/209.JPG
2,ΓΙΩΤΗΣ ΦΡΟΥΙ ΖΕΛΕ ΚΕΡΑΣΙ 2 Χ 100 GR Βασικά τυποποιημένα τρόφιμα,0,0,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ ΓΙΩΤΗΣ Γιώτης Φρουί Ζελέ Κεράσι 200 gr (2 x 100 gr),"€1,03",0,"1.10€ /ΤΕΜ
1.38€/ΤΕΜ",D:/th/133.JPG,0,D:/th/223.JPG
2,ΓΙΩΤΗΣ Άνθος Αραβοσίτου Βανίλια 43g Βασικά τυποποιημένα τρόφιμα,0,0,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ ΓΙΩΤΗΣ Γιώτης Ανθός Αραβοσίτου Βανίλια 43 gr,"€0,32",0,0.32€/ΤΕΜ,D:/th/134.JPG,0,D:/th/224.JPG
2,ΓΙΩΤΗΣ Άνθος Αραβοσίτου Βανίλια 160g Βασικά τυποποιημένα τρόφιμα,0,0,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ ΓΙΩΤΗΣ Γιώτης Ανθός Αραβοσίτου Βανίλια 43 gr,"€0,98",0,0.32€/ΤΕΜ,D:/th/135.JPG,0,D:/th/224.JPG
2,ΒΛΑΧΑ Τραχανάς Ξινός Βλάχα 500 gr Βασικά τυποποιημένα τρόφιμα,0,0,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ ΒΛΑΧΑ Βλάχα Τραχανάς Ξινός 500 gr,"€2,44",0,2.52€/ΤΕΜ,D:/th/136.JPG,0,D:/th/225.JPG
2,RIO MARE Τόνος Σε Λάδι 2X104 gr Βασικά τυποποιημένα τρόφιμα,0,0,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ RIO MARE Rio Mare Τόνος Σε Ελαιόλαδο 80 gr,"€6,25",0,"1.78€ /ΤΕΜ
1.98€/ΤΕΜ",D:/th/137.JPG,0,D:/th/231.JPG
2,MISKO Σπαγγετίνη Ολικής Άλεσης Νο10 500gr Βασικά τυποποιημένα τρόφιμα,1,Ζυμαρικά MISKO Σπαγγετίνη Ολικής Άλεσης Νο10 500gr,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ MISKO Misko Μακαρόνια Σπαγγετίνη Ν10 Ολικής Άλεσης 500 gr,"€0,91","0,77 €/τεμ.","0.92€ /ΤΕΜ
1.22€/ΤΕΜ",D:/th/138.JPG,D:/th/33.JPG,D:/th/233.JPG
2,CANDEREL Υποκατάστατο Ζάχαρης Στέβια Σκόνη 40gr Βασικά τυποποιημένα τρόφιμα,0,0,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ CANDEREL Canderel Υποκατάστατο Ζάχαρης 120 Δισκία,"€3,81",0,3.22€/ΤΕΜ,D:/th/139.JPG,0,D:/th/244.JPG
2,CANDEREL Υποκατάστατο Ζάχαρης Sticks 100 Τεμάχια Βασικά τυποποιημένα τρόφιμα,0,0,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ CANDEREL Canderel Υποκατάστατο Ζάχαρης 120 Δισκία,"€3,47",0,3.22€/ΤΕΜ,D:/th/140.JPG,0,D:/th/244.JPG
2,CANDEREL Υποκατάστατο Ζάχαρης Στέβια Υγρό 50ml Βασικά τυποποιημένα τρόφιμα,0,0,3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ CANDEREL Canderel Υποκατάστατο Ζάχαρης 120 Δισκία,"€3,05",0,3.22€/ΤΕΜ,D:/th/141.JPG,0,D:/th/244.JPG
2,"REDBULL Ενεργειακό Ποτό Red Bull 4x250ml Κρασιά, ποτά, αναψυκτικά, νερά",1,Αναψυκτικά Σόδες Ενεργειακά ποτά RED BULL Ενεργειακό Ποτό 355ml,3,ΠΟΤΑ ΧΥΜΟΙ ΑΝΑΨΥΚΤΙΚΑ RED BULL Red Bull Ενεργειακό Ποτό Χωρίς Ζάχαρη 250 ml,"€4,19","1,32 €/τεμ.","0.99€ /ΤΕΜ
1.18€/ΤΕΜ",D:/th/142.JPG,D:/th/12.JPG,D:/th/191.JPG
2,"ΚΟΡΠΗ Ανθρακούχο Νερό Φυσικό Μεταλλικό 4x330ml 3+1 Δώρο Κρασιά, ποτά, αναψυκτικά, νερά",1,Νερά ΚΟΡΠΗ Νερό Φυσικό Μεταλλικό 500ml 10Τεμ +2 Δώρο,3,ΠΟΤΑ ΧΥΜΟΙ ΑΝΑΨΥΚΤΙΚΑ PERRIER Perrier Φυσικό Μεταλλικό Ανθρακούχο Νερό Lemon 6 x 500 ml,"€1,78","2,50 €/τεμ.",5.69€/ΤΕΜ,D:/th/143.JPG,D:/th/14.JPG,D:/th/222.JPG
2,"GREEN Αναψυκτικό Cola Στέβια Φιάλη 1.5lt Κρασιά, ποτά, αναψυκτικά, νερά",0,0,3,ΠΟΤΑ ΧΥΜΟΙ ΑΝΑΨΥΚΤΙΚΑ GREEN COLA Green Cola Αναψυκτικό 1 5 lt,"€0,99",0,1.32€/ΤΕΜ,D:/th/144.JPG,0,D:/th/236.JPG
2,FAIRY Κάψουλες Πλυντηρίου Πιάτων All in 1 Platinum 22 Τεμάχια Καθαριστικά - Χαρτικά & είδη σπιτιού,0,0,3,ΟΙΚΙΑΚΗ ΦΡΟΝΤΙΔΑ FINISH Finish All In 1 Κάψουλες Πλυντηρίου Πιάτων 27 Τεμάχια,"€10,48",0,"6.29€ /ΤΕΜ
10.48€/ΤΕΜ",D:/th/145.JPG,0,D:/th/239.JPG
2,ALFA Χορτόπιτα Πηλίου Κατεψυγμένη 850 gr Κατεψυγμένα τρόφιμα,0,0,3,ΚΑΤΕΨΥΓΜΕΝΑ ALFA Alfa Τυρόπιτα Τσαλακωτή Πηλίου 850 gr,"€5,95",0,"4.17€ /ΤΕΜ
5.96€/ΤΕΜ",D:/th/146.JPG,0,D:/th/216.JPG
2,TOTAL Γιαούρτι Στραγγιστό 3 x 200 gr Γαλακτοκομικά & Είδη Ψυγείου,0,0,3,ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΙΔΗ ΨΥΓΕΙΟΥ ΟΛΥΜΠΟΣ Όλυμπος Στραγγιστό Γιαούρτι 5% 3 x 200 gr,"€2,31",0,"2.37€ /ΤΕΜ
3.64€/ΤΕΜ",D:/th/147.JPG,0,D:/th/229.JPG
2,ΧΡΥΣΑ ΑΥΓΑ Αυγά Βιολογικά Medium 53/63 gr 6 Τεμάχια Γαλακτοκομικά & Είδη Ψυγείου,0,0,3,ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΙΔΗ ΨΥΓΕΙΟΥ ΛΑΔΑΚΗΣ FARM Λαδάκης Farm Αυγά Medium 53 – 63 gr 10 Τεμάχια,OOS,0,"2.21€ /ΤΕΜ
2.95€/ΤΕΜ",D:/th/148.JPG,0,D:/th/217.JPG
2,ACTIVIA Γιαούρτι Αγελάδος 2% Λιπαρά 3 Χ 200 gr Γαλακτοκομικά & Είδη Ψυγείου,0,0,3,ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΙΔΗ ΨΥΓΕΙΟΥ ΚΡΙ ΚΡΙ Κρι Κρι Αγελάδος Γιαούρτι 3 9% 2 x 200 gr + 1 Δώρο,"€2,70",0,1.92€/ΤΕΜ,D:/th/149.JPG,0,D:/th/188.JPG
2,ΚΡΙ ΚΡΙ Επιδόρπιο Γιαουρτιού Ροδάκινο 3 X 200 gr 2+1 ΔΩΡΟ Γαλακτοκομικά & Είδη Ψυγείου,0,0,3,ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΙΔΗ ΨΥΓΕΙΟΥ ΚΡΙ ΚΡΙ Κρι Κρι Αγελάδος Γιαούρτι 3 9% 2 x 200 gr + 1 Δώρο,"€2,80",0,1.92€/ΤΕΜ,D:/th/150.JPG,0,D:/th/188.JPG
2,ΚΡΙ ΚΡΙ Επιδόρπιο Γιαουρτιού Peppa Pig Φράουλα Μπισκότο 3x140g 2+1 Δώρο Γαλακτοκομικά & Είδη Ψυγείου,0,0,3,ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΙΔΗ ΨΥΓΕΙΟΥ ΚΡΙ ΚΡΙ Κρι Κρι Kids Peppa Pig Παιδικό Επιδόρπιο Γιαουρτιού 1.7% Με Πουρέ Φράουλας Μπισκότο 2 x 140 gr + 1,"€2,25",0,2.25€/ΤΕΜ,D:/th/151.JPG,0,D:/th/221.JPG
2,DANETTE Επιδόρπιο Κρέμα Βανίλια 4 X 125 gr Γαλακτοκομικά & Είδη Ψυγείου,0,0,3,ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΙΔΗ ΨΥΓΕΙΟΥ DANONE Danone Danette Επιδόρπιο Γλύκισμα Σοκολάτα 4 x 125 gr,"€2,76",0,2.76€/ΤΕΜ,D:/th/152.JPG,0,D:/th/242.JPG
2,ΤΖΙΦΡΗΣ Επιδόρπιο Γλύκισμα Κρέμα Σοκολάτα 180 gr Γαλακτοκομικά & Είδη Ψυγείου,0,0,3,ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΙΔΗ ΨΥΓΕΙΟΥ DANONE Danone Danette Επιδόρπιο Γλύκισμα Σοκολάτα 4 x 125 gr,"€0,90",0,2.76€/ΤΕΜ,D:/th/153.JPG,0,D:/th/242.JPG
2,ΠΑΠΑΔΟΠΟΥΛΟΥ ΨΩΜΙ ΤΟΣΤ ΣΙΤΟΥ ΓΕΥΣΗ2 700 GR Άρτος Ζαχαροπλαστείο,0,0,3,ΑΡΤΟΖΑΧΑΡΟΠΛΑΣΤΕΙΟ ΠΑΠΑΔΟΠΟΥΛΟΥ Παπαδοπούλου Γεύση 2 Ψωμί Τοστ Ολικής Άλεσης Σίτου Σίκαλης 700 gr,"€1,41",0,"1.43€ /ΤΕΜ
1.79€/ΤΕΜ",D:/th/154.JPG,0,D:/th/218.JPG
2,"ΜΑΚΕΔΟΝΙΚΟΣ Χαλβάς Κακάο 500g Τυριά, Αλλαντικά & Delicatessen",0,0,3,ΑΛΛΑΝΤΙΚΑ DELICATESSEN ΜΑΚΕΔΟΝΙΚΟΣ ΧΑΛΒΑΣ Μακεδονικός Χαλβάς Φυστικοβούτυρο Χωρίς Γλουτένη 200 gr,"€4,90",0,3.62€/ΤΕΜ,D:/th/155.JPG,0,D:/th/220.JPG
2,"ΜΑΚΕΔΟΝΙΚΟΣ Χαλβάς Βανίλια 40 gr Τυριά, Αλλαντικά & Delicatessen",0,0,3,ΑΛΛΑΝΤΙΚΑ DELICATESSEN ΜΑΚΕΔΟΝΙΚΟΣ ΧΑΛΒΑΣ Μακεδονικός Χαλβάς Φυστικοβούτυρο Χωρίς Γλουτένη 200 gr,"€0,68",0,3.62€/ΤΕΜ,D:/th/156.JPG,0,D:/th/220.JPG
2,"SAN PELLEGRINO Ανθρακούχο Νερό Φιάλη 250ml Κρασιά, ποτά, αναψυκτικά, νερά",1,Νερά SAN PELLEGRINO Νερό Ανθρακούχο 1lt,0,0,"€0,78","1,05 €/τεμ.",0,D:/th/157.JPG,D:/th/67.JPG,0
2,ΝΕΑ ΦΥΤΙΝΗ Λίπος Μαγειρικό 400 gr Βασικά τυποποιημένα τρόφιμα,1,Λάδια Λίπη ΝΕΑ ΦΥΤΙΝΗ Παραδοσιακή Μαγειρικό Λίπος 800gr,0,0,"€2,65","4,75 €/τεμ.",0,D:/th/158.JPG,D:/th/53.JPG,0
2,"ΚΥΡ ΓΙΑΝΝΗ, ΤΕΣΣΕΡΙΣ ΛΙΜΝΕΣ Οίνος Λευκός Τέσσερις Λίμνες 750ml Κρασιά, ποτά, αναψυκτικά, νερά",1,Κρασιά Σαμπάνιες ΤΕΣΣΕΡΙΣ ΛΙΜΝΕΣ Κυρ-Γιάννη Λευκός Οίνος 750ml,0,0,"€14,26","14,20 €/τεμ.",0,D:/th/159.JPG,D:/th/4.JPG,0
2,LAVAZZA Καφές Qualita Oro Mountain Grown 250g Πρωϊνό - snacking & ροφήματα,1,Καφέδες Ροφήματα Αφεψήματα LAVAZZA Καφές Espresso Oro Mountain Grown 250gr,0,0,"€6,89","6,88 €/τεμ.",0,D:/th/160.JPG,D:/th/78.JPG,0
2,ILLY Κάψουλες Καφέ IperEspresso Intenso 18 Τεμάχια Πρωϊνό - snacking & ροφήματα,1,Καφέδες Ροφήματα Αφεψήματα ILLY Iperespresso Καφές Espresso Intenso σε Κάψουλες 18τεμ 120 6gr,0,0,OOS,"8,80 €/τεμ.",0,D:/th/161.JPG,D:/th/11.JPG,0
2,ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ Βίδες Μανιτάρια & Καρότο Κατεψυγμένο 600gr Κατεψυγμένα τρόφιμα,1,Κατεψυγμένα Λαχανικά Φρούτα Βίδες με Μανιτάρια Καρότο ΜΠΑΡΜΠΑ ΣΤΑΘΗΣ 600gr,0,0,"€2,92","2,17 €/τεμ.",0,D:/th/162.JPG,D:/th/3.JPG,0
2,ALTERRA Βατόμουρα Κόκκινα Κατεψυγμένα 300gr Κατεψυγμένα τρόφιμα,1,Κατεψυγμένα Λαχανικά Φρούτα Βατόμουρα ARDO 300gr,0,0,"€2,84","3,12 €/τεμ.",0,D:/th/163.JPG,D:/th/20.JPG,0
2,ΑΒ YOU'LL LOVE Χταπόδι Με Μακαρονάκι Κοφτό 300gr Έτοιμα Γεύματα,1,Κατεψυγμένα Γεύματα Χταπόδι με Κοφτό Μακαρονάκι ΚΟΝΤΟΒΕΡΟΣ 300gr,0,0,"€5,00","4,98 €/τεμ.",0,D:/th/164.JPG,D:/th/61.JPG,0
2,#NAME?,1,Ημίσκληρα τυριά Κασέρι ΘΥΜΕΛΗΣ ΠΟΠ Μυτιλήνης 300gr,0,0,"~€4,56","4,08 €/τεμ.",0,D:/th/165.JPG,D:/th/85.JPG,0
2,ΑΒ Φιδές Ψιλός 250 gr Βασικά τυποποιημένα τρόφιμα,1,Ζυμαρικά ΜΑΡΑΤΑ Φιδές ψιλός 250gr,0,0,"€0,45","0,45 €/τεμ.",0,D:/th/166.JPG,D:/th/59.JPG,0
2,MISKO Ζυμαρικά Ολικής Άλεσης Κοφτό 500gr Βασικά τυποποιημένα τρόφιμα,1,Ζυμαρικά MISKO Σπαγγετίνη Ολικής Άλεσης Νο10 500gr,0,0,"€1,09","0,77 €/τεμ.",0,D:/th/167.JPG,D:/th/33.JPG,0
2,VITALINE Επιδόρπιο Γιαουρτιού Φράουλα 3 Χ 180 gr 2+1 Δώρο 3 Χ 180 gr 2+1 Δώρο Γαλακτοκομικά & Είδη Ψυγείου,1,Επιδόρπια γιαουρτιού ΔΕΛΤΑ Vitaline Επιδόρπιο Γιαουρτιού Φράουλα 2x180gr +1 Δώρο,0,0,"€3,07","2,98 €/τεμ.",0,D:/th/168.JPG,D:/th/6.JPG,0
2,ΔΕΛΤΑ Γάλα Φρέσκο Ελαφρύ 1lt Γαλακτοκομικά & Είδη Ψυγείου,1,Γάλατα ψυγείου ΔΕΛΤΑ Φρέσκο Γάλα Ελαφρύ 2lt,0,0,"€1,28","2,48 €/τεμ.",0,D:/th/169.JPG,D:/th/56.JPG,0
2,ΝΟΥΝΟΥ Γάλα Μακράς Διαρκείας Σοκολατούχο Choq 250 ml Γαλακτοκομικά & Είδη Ψυγείου,1,Γάλατα Φυτικά ροφήματα Μακράς διαρκείας ΝΟΥΝΟΥ Choq Γάλα Σοκολατούχο 250ml,0,0,"€0,84","0,84 €/τεμ.",0,D:/th/170.JPG,D:/th/2.JPG,0
2,PAMPERS Πάνες Μωρού Premium Care Monthly Pack Νο2 4-8kg 240 Τεμάχια Όλα για το μωρό,1,Βρεφικές Παιδικές πάνες Μωρομάντηλα PAMPERS Premium Care Πάνες Νο2 4-8Kg 148τεμ,0,0,"€37,99","24,70 €/τεμ.",0,D:/th/171.JPG,D:/th/69.JPG,0
2,LURPAK Βούτυρο Soft Αλατισμένο Σκαφάκι 225g Γαλακτοκομικά & Είδη Ψυγείου,1,Βούτυρα LURPAK Βούτυρο Soft Αλατισμένο 225gr,0,0,"€3,38","3,38 €/τεμ.",0,D:/th/172.JPG,D:/th/74.JPG,0
2,"VANISH, OXI ACTION ΕΝΙΣΧΥΤΙΚΟ ΠΛΥΣΗΣ POWER WHITE 500 GR Καθαριστικά - Χαρτικά & είδη σπιτιού",1,Απορρυπαντικά ρούχων VANISH Oxi Action Ενισχυτικό Πλύσης Σκόνη White 300gr,0,0,"€7,18","3,00 €/τεμ.",0,D:/th/173.JPG,D:/th/62.JPG,0
2,SKIP ΣΚΟΝΗ ΠΛΥΝΤΗΡΙΟΥ ΡΟΥΧΩΝ SPRING FRESH 20 MEZ Καθαριστικά - Χαρτικά & είδη σπιτιού,1,Απορρυπαντικά ρούχων SKIP Απορρυπαντικό Πλυντηρίου Ρούχων Σκόνη Spring Fresh 45 πλύσεις,0,0,"€3,89","7,38 €/τεμ.",0,D:/th/174.JPG,D:/th/64.JPG,0
2,NIVEA Αντηλιακή Λοσιόν Protect & Moisture SPF50+ 200ml Είδη προσωπικής περιποίησης,1,Αντηλιακά NIVEA SUN Protect Moisture Αντηλιακό Σώματος Λοσιόν Spf50 200ml,0,0,"€7,75","9,50 €/τεμ.",0,D:/th/175.JPG,D:/th/71.JPG,0
2,NIVEA Λάδι Μαυρίσματος Spray Carotene Oil SPF6 200ml Είδη προσωπικής περιποίησης,1,Αντηλιακά NIVEA SUN Carotene Αντηλιακό Λάδι Σπρέι Spf6 200ml,0,0,"€5,42","10,85 €/τεμ.",0,D:/th/176.JPG,D:/th/9.JPG,0
2,"ΕΨΑ Αναψυκτικό Πορτοκαλάδα Με Ανθρακικό 6 X 330ml 5+1 Δώρο Κρασιά, ποτά, αναψυκτικά, νερά",1,Αναψυκτικά Σόδες Ενεργειακά ποτά ΗΒΗ Αναψυκτικό Πορτοκαλάδα με Ανθρακικό 1 5lt,0,0,"€2,06","1,02 €/τεμ.",0,D:/th/177.JPG,0,0
2,"SPRITE Αναψυκτικό Γκαζόζα Κουτί 6x330ml Έκπτωση 0.7Ε Κρασιά, ποτά, αναψυκτικά, νερά",1,Αναψυκτικά Σόδες Ενεργειακά ποτά SPRITE Αναψυκτικό Γκαζόζα 6x330ml,0,0,"€2,58","3,28 €/τεμ.",0,D:/th/178.JPG,D:/th/63.JPG,0
2,"FUZE Ice Tea Πράσινο Τσάι Λεμόνι Χωρίς Ζάχαρη 500ml Κρασιά, ποτά, αναψυκτικά, νερά",1,Αναψυκτικά Σόδες Ενεργειακά ποτά LIPTON Ice Tea Πράσινο τσάι Λεμόνι Χωρίς ζάχαρη 1 5lt,0,0,"€1,37","1,86 €/τεμ.",0,D:/th/179.JPG,D:/th/82.JPG,0
3,ΠΡΩΙΝΟ ΡΟΦΗΜΑΤΑ ΣΝΑΚΣ ΠΑΠΑΔΟΠΟΥΛΟΥ Παπαδοπούλου Cookies Μπισκότα Με Κομμάτια Σοκολάτας Κακάο 2 x 180 gr -0 65€,1,Μπισκότα ΠΑΠΑΔΟΠΟΥΛΟΥ Cookies Μπισκότα με Κομμάτια Σοκολάτας Κακάο 2x180gr,2,ΠΑΠΑΔΟΠΟΥΛΟΥ ΜΠΙΣΚΟΤΑ ΜΕ ΚΟΜΜΑΤΙΑ ΣΟΚΟΛΑΤΑΣ 180 GR Πρωϊνό - snacking & ροφήματα,"1.48€ /ΤΕΜ
1.97€/ΤΕΜ","1,59 €/τεμ.","€1,37",D:/th/180.JPG,D:/th/13.JPG,D:/th/97.JPG
3,ΠΟΤΑ ΧΥΜΟΙ ΑΝΑΨΥΚΤΙΚΑ COCA COLA Coca Cola Zero Αναψυκτικό 6 x 330 ml,1,Αναψυκτικά Σόδες Ενεργειακά ποτά COCA COLA Zero Αναψυκτικό Χωρίς ζάχαρη 6x330ml,2,"COCA COLA, ZERO ΑΝΑΨΥΚΤΙΚΟ COLA ZERO 1,5LT Κρασιά, ποτά, αναψυκτικά, νερά",3.90€/ΤΕΜ,"2,99 €/τεμ.","€1,49",D:/th/181.JPG,D:/th/45.JPG,D:/th/100.JPG
3,ΥΓΕΙΑ ΟΜΟΡΦΙΑ FRUCTIS Fructis Σαμπουάν Δύναμη Λάμψη 400 ml,1,Φροντίδα Μαλλιών FRUCTIS Σαμπουάν Μαλλιών Δύναμη Λάμψη Κανονικά 400ml,0,0,4.88€/ΤΕΜ,"2,48 €/τεμ.",0,D:/th/182.JPG,D:/th/21.JPG,0
3,ΤΥΡΟΚΟΜΙΚΑ ΧΩΡΙΟ Χωριό Τυρί Φέτα Σε Άλμη 400 gr,1,Φέτα Λευκά τυριά Φέτα ΧΩΡΙΟ ΠΟΠ σε Άλμη 400gr,0,0,4.65€/ΤΕΜ,"4,65 €/τεμ.",0,D:/th/183.JPG,D:/th/30.JPG,0
3,ΠΡΩΙΝΟ ΡΟΦΗΜΑΤΑ ΣΝΑΚΣ RUFFLES Ruffles Πατατάκια Με Ρίγανη 150 gr,1,Πατατάκια Γαριδάκια άλλα Σνακ RUFFLES Πατατάκια με Ρίγανη 150r,0,0,1.44€/ΤΕΜ,"1,44 €/τεμ.",0,D:/th/184.JPG,0,0
3,ΠΡΩΙΝΟ ΡΟΦΗΜΑΤΑ ΣΝΑΚΣ ΠΑΠΑΔΟΠΟΥΛΟΥ Παπαδοπούλου Μπισκότα Μιράντα 250 gr,1,Μπισκότα ΠΑΠΑΔΟΠΟΥΛΟΥ Μιράντα Μπισκότα 250gr,0,0,1.33€/ΤΕΜ,"1,33 €/τεμ.",0,D:/th/185.JPG,D:/th/22.JPG,0
3,ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΙΔΗ ΨΥΓΕΙΟΥ ΒΙΤΑΜ Βιτάμ Μαργαρίνη Soft Light 250 gr,1,Μαργαρίνες ΒΙΤΑΜ Μαργαρίνη Soft Light 250gr,0,0,1.44€/ΤΕΜ,"1,09 €/τεμ.",0,D:/th/186.JPG,D:/th/51.JPG,0
3,ΦΡΟΥΤΑ ΛΑΧΑΝΙΚΑ Σπανάκι Κρήτης,1,Λαχανικά Σπανάκι Εγχώριο,0,0,0.79€/500 γραμ,"0,98 €/0,5 κιλό",0,D:/th/187.JPG,D:/th/26.JPG,0
3,ΓΑΛΑΚΤΟΚΟΜΙΚΑ ΕΙΔΗ ΨΥΓΕΙΟΥ ΚΡΙ ΚΡΙ Κρι Κρι Αγελάδος Γιαούρτι 3 9% 2 x 200 gr + 1 Δώρο,1,Γιαούρτια ΚΡΙ ΚΡΙ Γιαούρτι Αγελάδος 2% 2x200gr + 1 Δώρο,2,ΚΡΙ ΚΡΙ Γιαούρτι Χωρίς Λακτόζη 2% 3 X 200 gr 2+1 Γαλακτοκομικά & Είδη Ψυγείου,1.92€/ΤΕΜ,"1,47 €/τεμ.","€1,71",D:/th/188.JPG,D:/th/49.JPG,D:/th/121.JPG
3,ΑΡΤΟΖΑΧΑΡΟΠΛΑΣΤΕΙΟ ΚΑΡΑΜΟΛΕΓΚΟΣ Καραμολέγκος Ψωμί Τοστ Σίκαλης 340 gr,1,Ψωμί τυποποιημένο ΚΑΡΑΜΟΛΕΓΚΟΣ Ψωμί Τοστ Σίκαλης Μίνι 340gr,2,ΚΑΡΑΜΟΛΕΓΚΟΣ Ψωμί Τοστ Σίκαλης Μίνι 340g Άρτος Ζαχαροπλαστείο,1.20€/ΤΕΜ,"1,20 €/τεμ.","€1,20",D:/th/189.JPG,D:/th/24.JPG,D:/th/87.JPG
3,ΣΥΣΚΕΥΑΣΜΕΝΑ ΤΡΟΦΙΜΑ ΗΛΙΟΣ Ήλιος Πάπρικα Γλυκιά 50 gr,1,Μπαχαρικά Αλάτια Ξίδια Ζωμοί ΗΛΙΟΣ Πάπρικα Γλυκιά 40gr,2,ΑΒ Πάπρικα Γλυκιά Σκόνη 45g Βασικά τυποποιημένα τρόφιμα,0.77€/ΤΕΜ,"1,42 €/τεμ.","€1,21",D:/th/190.JPG,D:/th/32.JPG,0
3,ΠΟΤΑ ΧΥΜΟΙ ΑΝΑΨΥΚΤΙΚΑ RED BULL Red Bull Ενεργειακό Ποτό Χωρίς Ζάχαρη 250 ml,1,Αναψυκτικά Σόδες Ενεργειακά ποτά RED BULL Ενεργειακό Ποτό 355ml,2,"REDBULL Ενεργειακό Ποτό Red Bull 4x250ml Κρασιά, ποτά, αναψυκτικά, νερά","0.99€ /ΤΕΜ
1.18€/ΤΕΜ","1,32 €/τεμ.","€4,19",D:/th/191.JPG,D:/th/12.JPG,D:/th/142.JPG
